split,game,clip,frame_idx,status,is_bounce,y_soft,x_norm,y_norm,vx,vy,ax,ay,speed,accel_mag,dtheta,visible,interp,y_diff_back_1,y_diff_fut_1,x_diff_back_1,x_diff_fut_1,y_div_1,x_div_1,y_diff_back_2,y_diff_fut_2,x_diff_back_2,x_diff_fut_2,y_div_2,x_div_2,y_diff_back_3,y_diff_fut_3,x_diff_back_3,x_diff_fut_3,y_div_3,x_div_3,y_diff_back_4,y_diff_fut_4,x_diff_back_4,x_diff_fut_4,y_div_4,x_div_4,y_diff_back_5,y_diff_fut_5,x_diff_back_5,x_diff_fut_5,y_div_5,x_div_5,y_diff_back_6,y_diff_fut_6,x_diff_back_6,x_diff_fut_6,y_div_6,x_div_6,y_diff_back_7,y_diff_fut_7,x_diff_back_7,x_diff_fut_7,y_div_7,x_div_7,y_diff_back_8,y_diff_fut_8,x_diff_back_8,x_diff_fut_8,y_div_8,x_div_8,y_diff_back_9,y_diff_fut_9,x_diff_back_9,x_diff_fut_9,y_div_9,x_div_9,y_diff_back_10,y_diff_fut_10,x_diff_back_10,x_diff_fut_10,y_div_10,x_div_10
test,game7,Clip1,26,0,0,1.2664165549094176e-14,0.7515625,0.37638888,-28.535715,-26.857143,1.7380953,4.0,39.186646,4.3613043,-0.043534208,1.0,0.0,-30.0,26.0,31.0,27.0,-0.8666667,0.8709677,-62.0,46.0,60.0,54.0,-0.7419355,0.9,-98.0,62.0,94.0,77.0,-0.63265306,0.8191489,-144.0,82.0,131.0,97.0,-0.5694445,0.740458,-187.0,96.0,165.0,123.0,-0.51336896,0.74545455,-172.0,106.0,132.0,141.0,-0.61627907,1.0681818,-156.0,115.0,89.0,161.0,-0.7371795,1.8089887,-146.0,122.0,62.0,182.0,-0.83561647,2.935484,-138.0,127.0,30.0,198.0,-0.9202899,6.6,-129.0,131.0,1.0,217.0,-1.0155039,20.0
test,game7,Clip1,27,0,0,4.895865264586114e-17,0.73046875,0.3402778,-26.464285,-23.642857,2.0238094,3.3809524,35.487225,3.9403863,-0.025954755,1.0,0.0,-26.0,20.0,27.0,27.0,-0.7692308,0.99999994,-56.0,36.0,58.0,50.0,-0.64285713,0.86206895,-88.0,56.0,87.0,70.0,-0.6363636,0.8045977,-124.0,70.0,121.0,96.0,-0.5645161,0.7933884,-170.0,80.0,158.0,114.0,-0.47058824,0.721519,-213.0,89.0,192.0,134.0,-0.4178404,0.6979167,-198.0,96.0,159.0,155.0,-0.4848485,0.9748428,-182.0,101.0,116.0,171.0,-0.55494505,1.4741379,-172.0,105.0,89.0,190.0,-0.6104651,2.1348314,-164.0,107.0,57.0,205.0,-0.65243906,3.596491
test,game7,Clip1,28,0,0,1.2135636681257875e-19,0.709375,0.3125,-25.214285,-20.642857,1.6190476,2.8095238,32.58662,3.2426438,-0.043111686,1.0,0.0,-20.0,16.0,27.0,23.0,-0.8,0.8518518,-46.0,36.0,54.0,43.0,-0.7826087,0.7962963,-76.0,50.0,85.0,69.0,-0.65789473,0.8117647,-108.0,60.0,114.0,87.0,-0.5555556,0.7631579,-144.0,69.0,148.0,107.0,-0.47916666,0.722973,-190.0,76.0,185.0,128.0,-0.4,0.6918919,-233.0,81.0,219.0,144.0,-0.3476395,0.65753424,-218.0,85.0,186.0,163.0,-0.38990825,0.8763441,-202.0,87.0,143.0,178.0,-0.43069306,1.2447553,-192.0,87.0,116.0,193.0,-0.453125,1.6637931
test,game7,Clip1,29,0,0,1.9287498479639178e-22,0.69140625,0.29027778,-23.5,-17.642857,1.3333334,2.4285715,29.385717,2.770512,-0.042050708,1.0,0.0,-16.0,20.0,23.0,20.0,-1.2500001,0.8695652,-36.0,34.0,50.0,46.0,-0.9444445,0.91999996,-62.0,44.0,77.0,64.0,-0.70967746,0.83116883,-92.0,53.0,108.0,84.0,-0.57608694,0.7777778,-124.0,60.0,137.0,105.0,-0.48387098,0.76642334,-160.0,65.0,171.0,121.0,-0.40625,0.7076023,-206.0,69.0,208.0,140.0,-0.33495146,0.6730769,-249.0,71.0,242.0,155.0,-0.28514057,0.64049584,-234.0,71.0,209.0,170.0,-0.30341882,0.8133971,-218.0,71.0,166.0,187.0,-0.32568806,1.126506
test,game7,Clip1,30,0,0,1.9654838241636744e-25,0.67578125,0.2625,-22.214285,-15.035714,1.1428572,2.3095238,26.824377,2.5768242,-0.048968516,1.0,0.0,-20.0,14.0,20.0,26.0,-0.70000005,1.3,-36.0,24.0,43.0,44.0,-0.6666667,1.0232558,-56.0,33.0,70.0,64.0,-0.58928573,0.9142857,-82.0,40.0,97.0,85.0,-0.4878049,0.87628865,-112.0,45.0,128.0,101.0,-0.40178573,0.7890625,-144.0,49.0,157.0,120.0,-0.3402778,0.7643312,-180.0,51.0,191.0,135.0,-0.28333333,0.7068063,-226.0,51.0,228.0,150.0,-0.22566372,0.65789473,-269.0,51.0,262.0,167.0,-0.18959108,0.63740456,-254.0,48.0,229.0,182.0,-0.18897638,0.7947598
test,game7,Clip1,31,0,0,1.9654838241636744e-25,0.65546876,0.24305555,-21.285715,-12.785714,0.61904764,2.5714285,24.830547,2.6448941,-0.054105897,1.0,0.0,-14.0,10.0,26.0,18.0,-0.7142858,0.69230765,-34.0,19.0,46.0,38.0,-0.5588235,0.82608694,-50.0,26.0,69.0,59.0,-0.52,0.85507244,-70.0,31.0,96.0,75.0,-0.44285715,0.78125,-96.0,35.0,123.0,94.0,-0.36458334,0.7642276,-126.0,37.0,154.0,109.0,-0.2936508,0.7077922,-158.0,37.0,183.0,124.0,-0.23417722,0.6775956,-194.0,37.0,217.0,141.0,-0.19072165,0.6497696,-240.0,34.0,254.0,156.0,-0.14166667,0.61417323,-283.0,32.0,288.0,170.0,-0.113074206,0.5902778
test,game7,Clip1,32,0,0,1.9287498479639178e-22,0.64140624,0.22916667,-20.392857,-10.5,0.97619045,2.6666667,22.937275,2.8397286,-0.06542734,1.0,0.0,-10.0,9.0,18.0,20.0,-0.9000001,1.111111,-24.0,16.0,44.0,41.0,-0.6666667,0.9318182,-44.0,21.0,64.0,57.0,-0.47727275,0.890625,-60.0,25.0,87.0,76.0,-0.4166667,0.87356323,-80.0,27.0,114.0,91.0,-0.3375,0.7982456,-106.0,27.0,141.0,106.0,-0.254717,0.75177306,-136.0,27.0,172.0,123.0,-0.1985294,0.71511626,-168.0,24.0,201.0,138.0,-0.14285715,0.6865672,-204.0,22.0,235.0,152.0,-0.10784314,0.6468085,-250.0,17.0,272.0,165.0,-0.068,0.6066176
test,game7,Clip1,33,0,0,1.2135636681257875e-19,0.62578124,0.21666667,-19.678572,-8.035714,1.0238096,1.8809524,21.256031,2.141534,-0.087802954,1.0,0.0,-9.0,7.0,20.0,21.0,-0.77777785,1.05,-19.0,12.0,38.0,37.0,-0.631579,0.9736842,-33.0,16.0,64.0,56.0,-0.4848485,0.875,-53.0,18.0,84.0,71.0,-0.33962265,0.8452381,-69.0,18.0,107.0,86.0,-0.26086956,0.8037383,-89.0,18.0,134.0,103.0,-0.20224719,0.76865673,-115.0,15.0,161.0,118.0,-0.13043478,0.7329193,-145.0,13.0,192.0,132.0,-0.089655176,0.6875,-177.0,8.0,221.0,145.0,-0.04519774,0.6561086,-213.0,1.0,255.0,158.0,-0.0046948357,0.61960787
test,game7,Clip1,34,0,0,4.895865264586114e-17,0.609375,0.20694445,-18.428572,-6.178571,0.71428573,1.6428572,19.436743,1.7914195,-0.064188816,1.0,0.0,-7.0,5.0,21.0,16.0,-0.7142858,0.7619047,-16.0,9.0,41.0,35.0,-0.56250006,0.8536585,-26.0,11.0,59.0,50.0,-0.42307693,0.8474576,-40.0,11.0,85.0,65.0,-0.275,0.7647059,-60.0,11.0,105.0,82.0,-0.18333334,0.7809524,-76.0,8.0,128.0,97.0,-0.10526316,0.7578125,-96.0,6.0,155.0,111.0,-0.0625,0.716129,-122.0,1.0,182.0,124.0,-0.008196722,0.6813187,-152.0,-6.0,213.0,137.0,0.039473683,0.64319247,-184.0,-12.0,242.0,150.0,0.06521739,0.6198347
test,game7,Clip1,35,0,0,1.2664165549094176e-14,0.596875,0.2,-17.678572,-4.5,1.1666666,1.7142857,18.24231,2.0736167,-0.074241586,1.0,0.0,-5.0,4.0,16.0,19.0,-0.80000013,1.1874999,-12.0,6.0,37.0,34.0,-0.50000006,0.9189189,-21.0,6.0,57.0,49.0,-0.2857143,0.8596491,-31.0,6.0,75.0,66.0,-0.1935484,0.88,-45.0,3.0,101.0,81.0,-0.06666667,0.8019802,-65.0,1.0,121.0,95.0,-0.015384615,0.78512394,-81.0,-4.0,144.0,108.0,0.049382716,0.75,-101.0,-11.0,171.0,121.0,0.108910896,0.7076023,-127.0,-17.0,198.0,134.0,0.13385826,0.67676765,-157.0,-24.0,229.0,144.0,0.15286624,0.62882096
test,game7,Clip1,36,0,0,2.1004092927322602e-12,0.58203125,0.19444445,-16.892857,-2.9285715,0.78571427,1.5238096,17.144829,1.7144511,-0.07759671,1.0,0.0,-4.0,2.0,19.0,15.0,-0.5000001,0.78947365,-9.0,2.0,35.0,30.0,-0.22222225,0.8571428,-16.0,2.0,56.0,47.0,-0.12500001,0.8392857,-25.0,-1.0,76.0,62.0,0.040000003,0.81578946,-35.0,-3.0,94.0,76.0,0.08571429,0.8085106,-49.0,-8.0,120.0,89.0,0.1632653,0.7416667,-69.0,-15.0,140.0,102.0,0.21739131,0.7285714,-85.0,-21.0,163.0,115.0,0.24705882,0.70552146,-105.0,-28.0,190.0,125.0,0.26666668,0.65789473,-131.0,-37.0,217.0,137.0,0.28244275,0.6313364
test,game7,Clip1,37,0,0,2.2336314362031582e-10,0.5703125,0.19166666,-16.178572,-1.3571428,0.35714287,1.5238096,16.235394,1.5651027,-0.08796616,1.0,0.0,-2.0,0.0,15.0,15.0,-0.0,0.99999994,-6.0,0.0,34.0,32.0,-0.0,0.9411764,-11.0,-3.0,50.0,47.0,0.2727273,0.94,-18.0,-5.0,71.0,61.0,0.2777778,0.85915494,-27.0,-10.0,91.0,74.0,0.3703704,0.8131868,-37.0,-17.0,109.0,87.0,0.45945948,0.79816514,-51.0,-23.0,135.0,100.0,0.4509804,0.7407407,-71.0,-30.0,155.0,110.0,0.4225352,0.7096774,-87.0,-39.0,178.0,122.0,0.44827586,0.6853933,-107.0,-40.0,205.0,131.0,0.37383178,0.6390244
test,game7,Clip1,38,0,0,1.522997974471263e-08,0.55859375,0.19166666,-15.75,-0.035714287,0.5,1.3095238,15.75004,1.401732,-0.08142171,1.0,0.0,0.0,0.0,15.0,17.0,0.0,1.1333332,-2.0,-3.0,30.0,32.0,1.5000007,1.0666666,-6.0,-5.0,49.0,46.0,0.8333335,0.9387755,-11.0,-10.0,65.0,59.0,0.909091,0.9076923,-18.0,-17.0,86.0,72.0,0.9444445,0.8372093,-27.0,-23.0,106.0,85.0,0.8518519,0.8018868,-37.0,-30.0,124.0,95.0,0.8108108,0.766129,-51.0,-39.0,150.0,107.0,0.7647059,0.7133333,-71.0,-40.0,170.0,116.0,0.5633803,0.68235296,-87.0,-23.0,193.0,124.0,0.26436782,0.64248705
test,game7,Clip1,39,0,0,6.658361469857315e-07,0.5453125,0.19166666,-15.035714,1.3214285,0.45238096,1.2142857,15.09367,1.2958157,-0.08992832,1.0,0.0,0.0,-3.0,17.0,15.0,-20.0,0.8823529,0.0,-5.0,32.0,29.0,-20.0,0.90625,-2.0,-10.0,47.0,42.0,5.0000024,0.893617,-6.0,-17.0,66.0,55.0,2.8333337,0.8333333,-11.0,-23.0,82.0,68.0,2.0909092,0.8292683,-18.0,-30.0,103.0,78.0,1.6666667,0.75728154,-27.0,-39.0,123.0,90.0,1.4444445,0.73170733,-37.0,-40.0,141.0,99.0,1.0810812,0.70212764,-51.0,-23.0,167.0,107.0,0.4509804,0.6407186,-71.0,-22.0,187.0,106.0,0.30985916,0.56684494
test,game7,Clip1,40,0,0,1.8664469113520537e-05,0.5335938,0.19583334,-14.571428,2.7142856,0.7619048,1.3809524,14.822074,1.57719,-0.096503064,1.0,0.0,3.0,-2.0,15.0,14.0,-0.66666645,0.9333333,3.0,-7.0,32.0,27.0,-2.3333325,0.84375,3.0,-14.0,47.0,40.0,-4.666665,0.8510638,1.0,-20.0,62.0,53.0,-19.99998,0.85483867,-3.0,-27.0,81.0,63.0,9.000003,0.7777778,-8.0,-36.0,97.0,75.0,4.5000005,0.77319586,-15.0,-37.0,118.0,84.0,2.466667,0.7118644,-24.0,-20.0,138.0,92.0,0.8333334,0.6666667,-34.0,-19.0,156.0,91.0,0.5588235,0.5833333,-48.0,10.0,182.0,104.0,-0.20833334,0.5714286
test,game7,Clip1,41,0,0,0.00033546262790251185,0.52265626,0.19861111,-14.0,3.9285715,0.7619048,1.3333334,14.540759,1.5356681,-0.08941253,1.0,0.0,2.0,-5.0,14.0,13.0,-2.4999988,0.92857134,5.0,-12.0,29.0,26.0,-2.3999996,0.89655167,5.0,-18.0,46.0,39.0,-3.5999992,0.84782606,5.0,-25.0,61.0,49.0,-4.999999,0.8032787,3.0,-34.0,76.0,61.0,-11.333329,0.80263156,-1.0,-35.0,95.0,70.0,20.0,0.7368421,-6.0,-18.0,111.0,78.0,3.0000005,0.7027027,-13.0,-17.0,132.0,77.0,1.3076924,0.5833333,-22.0,12.0,152.0,90.0,-0.54545456,0.59210527,-32.0,30.0,170.0,99.0,-0.9375,0.58235294
test,game7,Clip1,42,0,0,0.003865920139472804,0.5125,0.20555556,-13.071428,5.071429,0.71428573,1.0476191,14.020758,1.267955,-0.09652359,1.0,0.0,5.0,-7.0,13.0,13.0,-1.3999997,0.99999994,7.0,-13.0,27.0,26.0,-1.8571426,0.9629629,10.0,-20.0,42.0,36.0,-1.9999998,0.85714287,10.0,-29.0,59.0,48.0,-2.8999996,0.8135593,10.0,-30.0,74.0,57.0,-2.9999998,0.7702703,8.0,-13.0,89.0,65.0,-1.6249998,0.7303371,4.0,-12.0,108.0,64.0,-2.9999993,0.5925926,-1.0,17.0,124.0,77.0,-17.000017,0.62096775,-8.0,35.0,145.0,86.0,-4.3750005,0.59310347,-17.0,47.0,165.0,90.0,-2.7647061,0.54545456
test,game7,Clip1,43,0,0,0.028565500784550377,0.5023438,0.21527778,-12.464286,6.107143,0.5952381,1.0238096,13.880044,1.1842695,-0.0854926,1.0,0.0,7.0,-6.0,13.0,13.0,-0.85714275,0.99999994,12.0,-13.0,26.0,23.0,-1.0833333,0.88461536,14.0,-22.0,40.0,35.0,-1.5714284,0.875,17.0,-23.0,55.0,44.0,-1.3529412,0.8,17.0,-6.0,72.0,52.0,-0.35294116,0.7222222,17.0,-5.0,87.0,51.0,-0.29411763,0.5862069,15.0,24.0,102.0,64.0,1.5999999,0.627451,11.0,42.0,121.0,73.0,3.8181815,0.60330576,6.0,54.0,137.0,77.0,8.999998,0.5620438,-1.0,64.0,158.0,85.0,-20.0,0.53797466
test,game7,Clip1,44,0,0,0.1353352832366127,0.4921875,0.22361112,-11.75,6.285714,0.7380952,-0.1904762,13.325641,0.7622767,-0.035626013,1.0,0.0,6.0,-7.0,13.0,10.0,-1.1666665,0.7692307,13.0,-16.0,26.0,22.0,-1.2307692,0.8461538,18.0,-17.0,39.0,31.0,-0.9444444,0.79487175,20.0,0.0,53.0,39.0,0.0,0.735849,23.0,1.0,68.0,38.0,0.043478258,0.5588235,23.0,30.0,85.0,51.0,1.3043478,0.59999996,23.0,48.0,100.0,60.0,2.0869565,0.59999996,21.0,60.0,115.0,64.0,2.8571427,0.5565217,17.0,70.0,134.0,72.0,4.1176467,0.5373134,12.0,81.0,150.0,79.0,6.7499995,0.52666664
test,game7,Clip1,45,0,0,0.41111229050718745,0.484375,0.23333333,-10.892858,3.607143,0.97619045,-3.357143,11.474572,3.4961917,0.1714365,1.0,0.0,7.0,-9.0,10.0,12.0,-1.2857141,1.1999999,13.0,-10.0,23.0,21.0,-0.7692307,0.91304344,20.0,7.0,36.0,29.0,0.35,0.8055555,25.0,8.0,49.0,28.0,0.32,0.57142854,27.0,37.0,63.0,41.0,1.3703703,0.6507936,30.0,55.0,78.0,50.0,1.8333333,0.64102566,30.0,67.0,95.0,54.0,2.2333333,0.56842107,30.0,77.0,110.0,62.0,2.5666666,0.56363636,28.0,88.0,125.0,69.0,3.142857,0.552,24.0,96.0,144.0,75.0,3.9999998,0.5208333
test,game7,Clip1,46,0,0,0.8007374029168081,0.475,0.24583334,-9.0,0.89285713,2.047619,-4.071429,9.04418,4.557332,0.22089925,1.0,0.0,9.0,-1.0,12.0,9.0,-0.1111111,0.74999994,16.0,16.0,22.0,17.0,0.99999994,0.77272725,22.0,17.0,35.0,16.0,0.77272725,0.45714283,29.0,46.0,48.0,29.0,1.5862068,0.6041666,34.0,64.0,61.0,38.0,1.8823528,0.6229508,36.0,76.0,75.0,42.0,2.1111112,0.56,39.0,86.0,90.0,50.0,2.2051282,0.5555555,39.0,97.0,107.0,57.0,2.4871795,0.53271025,39.0,105.0,122.0,63.0,2.6923077,0.5163934,37.0,111.0,137.0,69.0,3.0,0.50364965
test,game7,Clip1,47,2,1,1.0,0.46796876,0.24722221,-8.071428,-4.357143,1.2380953,-6.3333335,9.172385,6.4532156,0.59387904,1.0,0.0,1.0,17.0,9.0,8.0,16.999983,0.8888888,10.0,18.0,21.0,7.0,1.7999998,0.3333333,17.0,47.0,31.0,20.0,2.7647057,0.6451613,23.0,65.0,44.0,29.0,2.8260868,0.6590909,30.0,77.0,57.0,33.0,2.5666666,0.57894737,35.0,87.0,70.0,41.0,2.4857142,0.5857143,37.0,98.0,84.0,48.0,2.6486485,0.57142854,40.0,106.0,99.0,54.0,2.6499999,0.54545456,40.0,112.0,116.0,60.0,2.8,0.51724136,40.0,119.0,131.0,65.0,2.975,0.49618322
test,game7,Clip1,48,0,0,0.8007374029168081,0.46171874,0.22361112,-7.678571,-9.821428,0.30952382,-6.0238094,12.466793,6.0317564,0.41224438,1.0,0.0,-17.0,1.0,8.0,1.0,-0.058823533,0.124999985,-16.0,30.0,17.0,12.0,-1.8750001,0.7058823,-7.0,48.0,29.0,21.0,-6.857144,0.7241379,0.0,60.0,39.0,25.0,20.0,0.6410256,6.0,70.0,52.0,33.0,11.666665,0.63461536,13.0,81.0,65.0,40.0,6.2307687,0.6153846,18.0,89.0,78.0,46.0,4.944444,0.58974355,20.0,95.0,92.0,52.0,4.75,0.5652174,23.0,102.0,107.0,57.0,4.4347825,0.53271025,23.0,103.0,124.0,57.0,4.4782605,0.45967743
test,game7,Clip1,49,0,0,0.41111229050718745,0.4625,0.22222222,-7.0,-13.857142,-0.1904762,-3.0,15.524832,3.0060408,0.19579291,1.0,0.0,-1.0,29.0,1.0,13.0,-20.0,12.999987,-18.0,47.0,7.0,22.0,-2.6111112,3.1428566,-17.0,59.0,16.0,26.0,-3.4705884,1.6249999,-8.0,69.0,28.0,34.0,-8.625001,1.2142856,-1.0,80.0,38.0,41.0,-20.0,1.0789473,5.0,88.0,51.0,47.0,17.599997,0.92156863,12.0,94.0,64.0,53.0,7.8333325,0.828125,17.0,101.0,77.0,58.0,5.941176,0.7532467,19.0,102.0,91.0,58.0,5.3684206,0.63736266,22.0,94.0,106.0,49.0,4.272727,0.46226415
test,game7,Clip1,50,0,0,0.1353352832366127,0.45234376,0.18194444,-6.964286,-15.285714,-0.4047619,0.04761905,16.797451,0.4075534,0.040255502,1.0,0.0,-29.0,18.0,13.0,9.0,-0.6206897,0.69230765,-30.0,30.0,12.0,13.0,-1.0,1.0833333,-47.0,40.0,20.0,21.0,-0.85106385,1.05,-46.0,51.0,29.0,28.0,-1.1086956,0.9655172,-37.0,59.0,41.0,34.0,-1.5945946,0.8292683,-30.0,65.0,51.0,40.0,-2.1666667,0.78431374,-24.0,72.0,64.0,45.0,-3.0000002,0.703125,-17.0,73.0,77.0,45.0,-4.294118,0.58441556,-12.0,65.0,90.0,36.0,-5.416667,0.4,-10.0,53.0,104.0,27.0,-5.3000007,0.2596154
test,game7,Clip1,51,0,0,0.028565500784550377,0.4453125,0.15694444,-7.178571,-14.678572,-0.11904762,1.3571428,16.339901,1.3623543,-0.027342873,1.0,0.0,-18.0,12.0,9.0,4.0,-0.6666667,0.4444444,-47.0,22.0,22.0,12.0,-0.4680851,0.5454545,-48.0,33.0,21.0,19.0,-0.6875,0.90476185,-65.0,41.0,29.0,25.0,-0.63076925,0.86206895,-64.0,47.0,38.0,31.0,-0.734375,0.81578946,-55.0,54.0,50.0,36.0,-0.9818182,0.71999997,-48.0,55.0,60.0,36.0,-1.1458334,0.59999996,-42.0,47.0,73.0,27.0,-1.1190476,0.369863,-35.0,35.0,86.0,18.0,-1.0,0.20930232,-30.0,27.0,99.0,12.0,-0.90000004,0.12121212
test,game7,Clip1,52,0,0,0.003865920139472804,0.4421875,0.14027777,-7.464286,-13.857142,0.88095236,3.4285715,15.739631,3.5399406,-0.039244868,1.0,0.0,-12.0,10.0,4.0,8.0,-0.8333334,1.9999995,-30.0,21.0,13.0,15.0,-0.70000005,1.153846,-59.0,29.0,26.0,21.0,-0.49152544,0.8076923,-60.0,35.0,25.0,27.0,-0.5833333,1.0799999,-77.0,42.0,33.0,32.0,-0.54545456,0.96969694,-76.0,43.0,42.0,32.0,-0.56578946,0.7619047,-67.0,35.0,54.0,23.0,-0.52238804,0.4259259,-60.0,23.0,64.0,14.0,-0.38333333,0.21875,-54.0,15.0,77.0,8.0,-0.2777778,0.103896104,-47.0,1.0,90.0,0.0,-0.021276597,0.0
test,game7,Clip1,53,0,0,0.00033546262790251185,0.4359375,0.12638889,-6.607143,-10.642858,0.16666667,1.8571428,12.52696,1.8646065,-0.061482213,1.0,0.0,-10.0,11.0,8.0,7.0,-1.1000001,0.8749999,-22.0,19.0,12.0,13.0,-0.8636364,1.0833333,-40.0,25.0,21.0,19.0,-0.625,0.90476185,-69.0,32.0,34.0,24.0,-0.46376812,0.7058823,-70.0,33.0,33.0,24.0,-0.47142857,0.7272727,-87.0,25.0,41.0,15.0,-0.28735632,0.36585364,-86.0,13.0,50.0,6.0,-0.15116279,0.12,-77.0,5.0,62.0,0.0,-0.064935066,0.0,-70.0,-9.0,72.0,8.0,0.12857144,0.11111111,-64.0,-24.0,85.0,18.0,0.375,0.21176471
test,game7,Clip1,54,0,0,1.8664469113520537e-05,0.43046874,0.11111111,-6.25,-8.964286,0.16666667,1.2142857,10.927988,1.2256702,-0.05327454,1.0,0.0,-11.0,8.0,7.0,6.0,-0.7272728,0.85714275,-21.0,14.0,15.0,12.0,-0.6666667,0.79999995,-33.0,21.0,19.0,17.0,-0.6363637,0.89473677,-51.0,22.0,28.0,17.0,-0.43137255,0.6071428,-80.0,14.0,41.0,8.0,-0.175,0.19512194,-81.0,2.0,40.0,1.0,-0.024691358,0.024999999,-98.0,-6.0,48.0,7.0,0.06122449,0.14583333,-97.0,-20.0,57.0,15.0,0.20618556,0.2631579,-88.0,-35.0,69.0,25.0,0.39772728,0.36231884,-81.0,-51.0,79.0,32.0,0.6296296,0.40506327
test,game7,Clip1,55,0,0,6.658361469857315e-07,0.42578125,0.1,-5.571429,-7.392857,1.1904762,1.6428572,9.257168,2.0288453,-0.036964115,1.0,0.0,-8.0,6.0,6.0,6.0,-0.7500001,0.9999998,-19.0,13.0,13.0,11.0,-0.68421054,0.8461538,-29.0,14.0,21.0,11.0,-0.48275864,0.5238095,-41.0,6.0,25.0,2.0,-0.14634147,0.08,-59.0,-6.0,34.0,7.0,0.10169492,0.20588234,-88.0,-14.0,47.0,13.0,0.1590909,0.27659574,-89.0,-28.0,46.0,21.0,0.31460676,0.45652172,-106.0,-43.0,54.0,31.0,0.4056604,0.5740741,-105.0,-59.0,63.0,38.0,0.5619048,0.60317457,-96.0,-77.0,75.0,46.0,0.8020833,0.61333334
test,game7,Clip1,56,0,0,1.522997974471263e-08,0.42109376,0.09166667,-3.2142856,-4.714286,2.6666667,3.047619,5.705797,4.049579,0.047397025,1.0,0.0,-6.0,7.0,6.0,5.0,-1.1666669,0.8333332,-14.0,8.0,12.0,5.0,-0.5714286,0.41666663,-25.0,0.0,19.0,4.0,-0.0,0.2105263,-35.0,-12.0,27.0,13.0,0.34285715,0.48148146,-47.0,-20.0,31.0,19.0,0.42553192,0.6129032,-65.0,-34.0,40.0,27.0,0.52307695,0.675,-94.0,-49.0,53.0,37.0,0.5212766,0.6981132,-95.0,-65.0,52.0,44.0,0.68421054,0.84615386,-112.0,-83.0,60.0,52.0,0.74107146,0.8666667,-111.0,-104.0,69.0,60.0,0.936937,0.8695652
test,game7,Clip1,57,0,0,2.2336314362031582e-10,0.4171875,0.08194444,-0.21428572,-0.9285714,3.8095238,4.3333335,0.952976,5.76977,0.37162006,1.0,0.0,-7.0,1.0,5.0,0.0,-0.14285716,0.0,-13.0,-7.0,11.0,9.0,0.53846157,0.81818175,-21.0,-19.0,17.0,18.0,0.90476197,1.0588235,-32.0,-27.0,24.0,24.0,0.84375,0.99999994,-42.0,-41.0,32.0,32.0,0.9761905,0.99999994,-54.0,-56.0,36.0,42.0,1.037037,1.1666666,-72.0,-72.0,45.0,49.0,1.0,1.0888889,-101.0,-90.0,58.0,57.0,0.89108914,0.9827586,-102.0,-111.0,57.0,65.0,1.0882353,1.1403508,-119.0,-132.0,65.0,73.0,1.1092438,1.1230769
test,game7,Clip1,58,1,0,2.1004092927322602e-12,0.4171875,0.08055556,2.642857,2.607143,3.5238094,4.357143,3.7123964,5.603742,2.5761907,1.0,0.0,-1.0,-8.0,0.0,9.0,8.000008,20.0,-8.0,-20.0,5.0,18.0,2.5000002,3.5999992,-14.0,-28.0,11.0,24.0,2.0000002,2.181818,-22.0,-42.0,17.0,32.0,1.909091,1.8823528,-33.0,-57.0,24.0,42.0,1.7272727,1.7499999,-43.0,-73.0,32.0,49.0,1.6976745,1.53125,-55.0,-91.0,36.0,57.0,1.6545454,1.5833333,-73.0,-112.0,45.0,65.0,1.5342466,1.4444444,-102.0,-133.0,58.0,73.0,1.3039216,1.2586206,-103.0,-156.0,57.0,80.0,1.5145631,1.4035088
test,game7,Clip1,59,0,0,1.2664165549094176e-14,0.42421874,0.09166667,5.25,6.285714,2.2619047,3.7619047,8.189793,4.3895493,0.09634581,1.0,0.0,8.0,-12.0,9.0,9.0,-1.4999998,0.9999999,7.0,-20.0,9.0,15.0,-2.8571424,1.6666665,0.0,-34.0,4.0,23.0,-20.0,5.7499986,-6.0,-49.0,2.0,33.0,8.166668,16.499992,-14.0,-65.0,8.0,40.0,4.6428576,4.9999995,-25.0,-83.0,15.0,48.0,3.3200002,3.1999998,-35.0,-104.0,23.0,56.0,2.9714286,2.4347825,-47.0,-125.0,27.0,64.0,2.6595745,2.3703704,-65.0,-148.0,36.0,71.0,2.2769232,1.9722222,-94.0,-177.0,49.0,81.0,1.8829788,1.6530612
test,game7,Clip1,60,0,0,4.895865264586114e-17,0.43125,0.108333334,7.321429,9.714286,0.9285714,2.4285715,12.164319,2.6000392,0.05000507,1.0,0.0,12.0,-8.0,9.0,6.0,-0.6666666,0.66666657,20.0,-22.0,18.0,14.0,-1.0999999,0.77777773,19.0,-37.0,18.0,24.0,-1.9473683,1.3333333,12.0,-53.0,13.0,31.0,-4.4166665,2.3846152,6.0,-71.0,7.0,39.0,-11.833331,5.571428,-2.0,-92.0,1.0,47.0,20.0,20.0,-13.0,-113.0,6.0,55.0,8.692308,9.166665,-23.0,-136.0,14.0,62.0,5.9130435,4.428571,-35.0,-165.0,18.0,72.0,4.714286,3.9999998,-53.0,-190.0,27.0,80.0,3.5849056,2.9629629
